Date,tag,val
2023-08-01,A/B тесты,0.0427350427350427
2023-08-01,API,0.0227920227920227
2023-08-01,Apache,0.0199430199430199
2023-08-01,Apache Airflow,0.0227920227920227
2023-08-01,Apache Kafka,0.0341880341880341
2023-08-01,Apache Spark,0.037037037037037
2023-08-01,Atlassian Jira,0.0284900284900284
2023-08-01,BPMN,0.0398860398860398
2023-08-01,Bash,0.0569800569800569
2023-08-01,Big Data,0.3333333333333333
2023-08-01,C#,0.0313390313390313
2023-08-01,C++,0.0341880341880341
2023-08-01,Cassandra,0.0626780626780626
2023-08-01,Data Analysis,0.0341880341880341
2023-08-01,Data Mining,0.0313390313390313
2023-08-01,Data Quality,0.0227920227920227
2023-08-01,Databricks,0.0199430199430199
2023-08-01,ETL,0.3076923076923077
2023-08-01,Git,0.1766381766381766
2023-08-01,HDFS,0.0256410256410256
2023-08-01,Java,0.3475783475783476
2023-08-01,JavaScript,0.0256410256410256
2023-08-01,Jenkins,0.0398860398860398
2023-08-01,Jupyter Notebook,0.0227920227920227
2023-08-01,Linux,0.2022792022792023
2023-08-01,MS SQL,0.1082621082621082
2023-08-01,MongoDB,0.037037037037037
2023-08-01,MySQL,0.0398860398860398
2023-08-01,NoSQL,0.0626780626780626
2023-08-01,ORACLE,0.1623931623931624
2023-08-01,PostgreSQL,0.3304843304843304
2023-08-01,Power BI,0.0455840455840455
2023-08-01,Prometheus,0.0227920227920227
2023-08-01,Python,0.9544159544159544
2023-08-01,QA,0.0284900284900284
2023-08-01,REST,0.0541310541310541
2023-08-01,RabbitMQ,0.037037037037037
2023-08-01,Redis,0.0199430199430199
2023-08-01,SAP Business Objects,0.0199430199430199
2023-08-01,SQL,1.0
2023-08-01,Spark,0.6951566951566952
2023-08-01,Spring Framework,0.0569800569800569
2023-08-01,Tableau,0.0455840455840455
2023-08-01,UML,0.0341880341880341
2023-08-01,airflow,0.1595441595441595
2023-08-01,ansible,0.0284900284900284
2023-08-01,ci/cd,0.0655270655270655
2023-08-01,clickhouse,0.148148148148148
2023-08-01,data science,0.0826210826210826
2023-08-01,deep learning,0.0227920227920227
2023-08-01,devops,0.0569800569800569
2023-08-01,docker,0.1766381766381766
2023-08-01,dwh,0.1794871794871795
2023-08-01,elasticsearch,0.0341880341880341
2023-08-01,grafana,0.037037037037037
2023-08-01,greenplum,0.0598290598290598
2023-08-01,hadoop,0.6153846153846153
2023-08-01,hive,0.1396011396011396
2023-08-01,it,0.0341880341880341
2023-08-01,kafka,0.3247863247863247
2023-08-01,kubernetes,0.150997150997151
2023-08-01,machine learning,0.0883190883190883
2023-08-01,ml,0.1339031339031339
2023-08-01,pandas,0.0398860398860398
2023-08-01,pyspark,0.0398860398860398
2023-08-01,pytorch,0.0313390313390313
2023-08-01,react,0.0256410256410256
2023-08-01,scala,0.1908831908831909
2023-08-01,spring boot,0.0512820512820512
2023-08-01,teradata,0.0427350427350427
2023-08-01,terraform,0.0199430199430199
